airport,joint_log_loss,joint_log_loss_delta_vs_flare24,method,multiclass_brier,multiclass_brier_delta_vs_flare24,n,role
GSO,0.5921242738022631,-0.005536647251221716,cancel_normalized_capacity__delay_flare24,0.35541636957879724,-0.000740747413260745,10168,destination
GSP,0.5895052240901777,-0.0029364559657306666,cancel_normalized_capacity__delay_flare24,0.3601898992784271,-0.00026685952224986265,13717,destination
HNL,0.456443274351583,-4.369113900865029e-05,cancel_normalized_capacity__delay_flare24,0.2664709766657652,2.8611926033261792e-05,51167,destination
HOU,0.5038661758708569,-0.00010629230039593818,cancel_normalized_capacity__delay_flare24,0.30437622699926375,-1.4916049982716117e-05,50457,destination
HPN,0.6030944378756465,-0.004549249807124234,cancel_normalized_capacity__delay_flare24,0.36860075051819924,-0.0006015057024285619,10331,destination
IAD,0.4808037343643383,-0.0010685991140667594,cancel_normalized_capacity__delay_flare24,0.2879019492824904,-0.00013892443061302995,54557,destination
IAH,0.5204566592270821,0.00012364727926716945,cancel_normalized_capacity__delay_flare24,0.31227488310840984,9.180134909081428e-06,107870,destination
ICT,0.5991483012157309,-0.0008538843709924304,cancel_normalized_capacity__delay_flare24,0.3661249906164511,-2.0719695777104974e-05,10762,destination
IND,0.5501570548886857,-0.002094226539748112,cancel_normalized_capacity__delay_flare24,0.33480926474995926,-0.00030656248650934304,45475,destination
JAX,0.5789544266943114,-0.0019194888204665528,cancel_normalized_capacity__delay_flare24,0.35554849958625745,-0.0001111116758357733,27680,destination
JFK,0.5586777716221865,-0.0013074562070780615,cancel_normalized_capacity__delay_flare24,0.33498388870998125,-0.0003170537358793135,100285,destination
KOA,0.4117048123745722,-0.0004664301703095619,cancel_normalized_capacity__delay_flare24,0.23407605390610156,3.907345817982799e-06,15564,destination
LAS,0.5040312843627627,-3.301184796322687e-05,cancel_normalized_capacity__delay_flare24,0.309375423781841,2.850469550985668e-05,173350,destination
LAX,0.47538826783616067,-0.0006694947305111443,cancel_normalized_capacity__delay_flare24,0.28673276200203107,-8.861178093511057e-06,179186,destination
LGA,0.6202957114084585,-0.002815589896098647,cancel_normalized_capacity__delay_flare24,0.3754243729238344,-0.0005644484670240257,129044,destination
LGB,0.4459358617111148,0.00017738460052557636,cancel_normalized_capacity__delay_flare24,0.26673227106016517,8.707180405520543e-06,16524,destination
LIH,0.4022869814627806,-0.00026083645294638913,cancel_normalized_capacity__delay_flare24,0.2250944716416971,6.5331842126481465e-06,15453,destination
LIT,0.5816494569210954,-0.00386344395506788,cancel_normalized_capacity__delay_flare24,0.35119957797075846,-0.00038211428017231874,12514,destination
MAF,0.5514960518545343,-0.0005848132203659651,cancel_normalized_capacity__delay_flare24,0.3353363268650926,6.003774159585307e-05,9750,destination
MCI,0.5468480462308231,-0.0005614698252595085,cancel_normalized_capacity__delay_flare24,0.3346857636200756,-7.913289777561339e-06,47193,destination
MCO,0.5406457081375372,-0.0006657095508516564,cancel_normalized_capacity__delay_flare24,0.3333728148969296,-3.705649881330375e-05,150336,destination
MDW,0.495885528675548,-0.0013041580682783271,cancel_normalized_capacity__delay_flare24,0.2974480923101641,-5.803456647768268e-05,71436,destination
MEM,0.5755946956214435,-0.0029764582361050396,cancel_normalized_capacity__delay_flare24,0.353581281566052,-0.0003233226215908491,23521,destination
MIA,0.5516192599631853,-0.0012581320933574558,cancel_normalized_capacity__delay_flare24,0.33837219749749126,-0.00011441532540396038,104647,destination
MKE,0.5629606626758216,-0.001995851835810969,cancel_normalized_capacity__delay_flare24,0.3461725882490431,-0.00023021013995827566,27335,destination
MSN,0.5888481664853266,-0.002656563628937181,cancel_normalized_capacity__delay_flare24,0.363733925085227,-0.0004889316442511227,12642,destination
MSP,0.48388679255250444,-0.0007717443642452082,cancel_normalized_capacity__delay_flare24,0.2931684220619918,-7.802842781323704e-05,91502,destination
MSY,0.5583879044994267,-0.001724759689088251,cancel_normalized_capacity__delay_flare24,0.338872260373661,-0.00013284070480040766,50463,destination
MYR,0.5784973602594722,-0.002482720802810756,cancel_normalized_capacity__delay_flare24,0.3488222532382314,-0.0002863743559392007,12921,destination
OAK,0.4629092320219783,-0.0004125778249268186,cancel_normalized_capacity__delay_flare24,0.27858834658240816,3.308467757762168e-05,33309,destination
OGG,0.38730634564556193,-8.96381678337499e-05,cancel_normalized_capacity__delay_flare24,0.2150001533639041,7.051975230293328e-06,24835,destination
OKC,0.5610519151302624,-0.0012854811976086289,cancel_normalized_capacity__delay_flare24,0.34505603675810365,-4.9967255968619284e-05,23744,destination
OMA,0.5391996773182995,-0.0009399565636705187,cancel_normalized_capacity__delay_flare24,0.3325880127333497,-0.00014387539187055154,23837,destination
ONT,0.5084405292568932,-0.0006614753070458557,cancel_normalized_capacity__delay_flare24,0.3126313738523571,2.9841332129576514e-05,25851,destination
ORD,0.5725900645917609,-0.0018677808832300302,cancel_normalized_capacity__delay_flare24,0.3508907161622852,-0.00014430053853414782,257904,destination
ORF,0.5954747885549665,-0.004006726160100005,cancel_normalized_capacity__delay_flare24,0.3641428618926913,-0.00035828269558840775,19570,destination
PBI,0.6070443324612944,-0.0018703931137437069,cancel_normalized_capacity__delay_flare24,0.38091950369270394,-0.000151921639369057,28375,destination
PDX,0.48212160882599553,-0.00025001774076699457,cancel_normalized_capacity__delay_flare24,0.2917405834562272,1.2989181114031467e-05,58959,destination
PHL,0.5802957223987116,-0.0019175431666782483,cancel_normalized_capacity__delay_flare24,0.3515538470452417,-0.00016091063381373782,92543,destination
PHX,0.5033158762302093,-0.0004939412274754806,cancel_normalized_capacity__delay_flare24,0.3054062313579731,-9.911742516521826e-06,175773,destination
PIT,0.5431553577833756,-0.0016501799357633296,cancel_normalized_capacity__delay_flare24,0.3320869305100624,-0.0002848263658946082,41573,destination
PNS,0.5858514255042325,-0.0028579838641199506,cancel_normalized_capacity__delay_flare24,0.3512458656650725,-0.00018212684826163228,13714,destination
PSP,0.48491763512645747,-0.0005816030609507306,cancel_normalized_capacity__delay_flare24,0.2954697934621214,-8.027116010778101e-06,14532,destination
PVD,0.5731737114868692,-0.0026919792150357225,cancel_normalized_capacity__delay_flare24,0.35471499323415767,-0.000324958569124123,15168,destination
PWM,0.5647068648058527,-0.0029611889472402897,cancel_normalized_capacity__delay_flare24,0.3432591431776917,-0.00046966219381278096,10653,destination
RDU,0.5505047222550202,-0.0022988809665466237,cancel_normalized_capacity__delay_flare24,0.33648368579597737,-0.00023743608568754793,54761,destination
RIC,0.5824636552773065,-0.0022564873531989438,cancel_normalized_capacity__delay_flare24,0.35805582313900297,-0.00020783894493658917,17536,destination
RNO,0.5052046784838768,-2.797190977177344e-06,cancel_normalized_capacity__delay_flare24,0.3048232301086361,2.0367918416919206e-05,20609,destination
ROC,0.5945558256030127,-0.0031458702305640074,cancel_normalized_capacity__delay_flare24,0.3655104120517165,-0.0005743730073188846,9899,destination
RSW,0.5404534371484904,-0.0005244387552579832,cancel_normalized_capacity__delay_flare24,0.3302989170327775,-2.2058664306046083e-05,33874,destination
SAN,0.5631653328423422,-0.0004122240809527611,cancel_normalized_capacity__delay_flare24,0.35070339287731267,1.733386704361184e-05,92512,destination
SAT,0.5338647373007053,0.00011866860425857606,cancel_normalized_capacity__delay_flare24,0.3280325427205998,4.130891830350647e-05,41298,destination
SAV,0.5880514370838246,-0.004421403275129188,cancel_normalized_capacity__delay_flare24,0.35591615131059157,-0.0003420147385425065,18664,destination
SDF,0.5662694033173077,-0.0026772626244006004,cancel_normalized_capacity__delay_flare24,0.34046909612319465,-0.00024299187065035532,22204,destination
SEA,0.5273080848521984,0.00014565055807091998,cancel_normalized_capacity__delay_flare24,0.3223332527811497,3.164346122885853e-05,145263,destination
SFO,0.5456986636231757,-0.0003882923281617323,cancel_normalized_capacity__delay_flare24,0.341651877061048,4.39529395429572e-06,130406,destination
SJC,0.4588273509709027,-0.000225948056294889,cancel_normalized_capacity__delay_flare24,0.2758626480088435,2.767560249522516e-05,45157,destination
SJU,0.5783558439746564,7.750040286713666e-05,cancel_normalized_capacity__delay_flare24,0.36960303907177605,-2.762531725475359e-05,34294,destination
SLC,0.4377617945041666,-0.00032686121224895226,cancel_normalized_capacity__delay_flare24,0.2602188617018634,1.9881629365725573e-05,95412,destination
SMF,0.4733932378089656,0.0002079846795497997,cancel_normalized_capacity__delay_flare24,0.28794022357778243,2.1422174599605714e-05,56588,destination
SNA,0.49092166492424993,-0.0005294460769972864,cancel_normalized_capacity__delay_flare24,0.2926755265781255,-1.1415931882585717e-05,42928,destination
STL,0.49986336974147205,-0.0025384226721927305,cancel_normalized_capacity__delay_flare24,0.301568066705449,-0.0002919956547201008,62601,destination
SYR,0.6196936533025874,-0.004095903079817664,cancel_normalized_capacity__delay_flare24,0.3811637207532934,-0.0008325002131149284,9778,destination
TPA,0.5471990865049449,-0.0007954057424840455,cancel_normalized_capacity__delay_flare24,0.33852898864369585,-5.5672245957150146e-05,77024,destination
TUL,0.5642167385985746,-0.0027554716116698907,cancel_normalized_capacity__delay_flare24,0.34317067957133135,-0.0001052104915403862,18010,destination
TUS,0.5018701776409679,-0.0008157310228320558,cancel_normalized_capacity__delay_flare24,0.30460234809486997,1.266090533746933e-06,19910,destination
TYS,0.6230284727706318,-0.0029155686613969722,cancel_normalized_capacity__delay_flare24,0.38520000894278844,-0.00021135273243899633,11415,destination
XNA,0.5782228846513929,-0.0038838987742511044,cancel_normalized_capacity__delay_flare24,0.3485320634949349,-0.00028905816028529374,12069,destination
