airport,joint_log_loss,joint_log_loss_delta_vs_flare24,method,multiclass_brier,multiclass_brier_delta_vs_flare24,n,role
SEA,0.5271624342941275,0.0,flare24,0.32230160931992086,0.0,145263,destination
SFO,0.5460869559513374,0.0,flare24,0.3416474817670937,0.0,130406,destination
SJC,0.4590532990271976,0.0,flare24,0.2758349724063483,0.0,45157,destination
SJU,0.5782783435717893,0.0,flare24,0.3696306643890308,0.0,34294,destination
SLC,0.43808865571641553,0.0,flare24,0.2601989800724977,0.0,95412,destination
SMF,0.4731852531294158,0.0,flare24,0.2879188014031828,0.0,56588,destination
SNA,0.4914511110012472,0.0,flare24,0.2926869425100081,0.0,42928,destination
STL,0.5024017924136648,0.0,flare24,0.3018600623601691,0.0,62601,destination
SYR,0.6237895563824051,0.0,flare24,0.38199622096640834,0.0,9778,destination
TPA,0.5479944922474289,0.0,flare24,0.338584660889653,0.0,77024,destination
TUL,0.5669722102102445,0.0,flare24,0.34327589006287174,0.0,18010,destination
TUS,0.5026859086637999,0.0,flare24,0.3046010820043362,0.0,19910,destination
TYS,0.6259440414320288,0.0,flare24,0.38541136167522744,0.0,11415,destination
XNA,0.582106783425644,0.0,flare24,0.34882112165522017,0.0,12069,destination
ABQ,0.5058225342862774,0.000812514648567686,raw_demand,0.3087257443830667,0.0011506611341678408,24916,destination
ALB,0.5798945340146329,-0.0012518703245977258,raw_demand,0.35893435797506645,0.0007202741242970379,11957,destination
ANC,0.5762636746271079,0.0014640273798104397,raw_demand,0.36659204823581043,0.0007491149143172837,12607,destination
ATL,0.5048023035407795,-0.002160416013500255,raw_demand,0.2967036350774774,0.00038403956485821844,266417,destination
AUS,0.5278383607169669,0.0006682838291625082,raw_demand,0.32729643393715824,0.0008317768156337335,82354,destination
BDL,0.5522922001281411,0.0007915328526396648,raw_demand,0.34057761543552284,0.0007755745938284875,22812,destination
BHM,0.5675616925064798,-0.0014117103035361511,raw_demand,0.34325375176488404,0.0007324357892167788,16658,destination
BNA,0.5287200097178903,-0.0011491128841699672,raw_demand,0.32448460948908936,0.0001911833459133927,99683,destination
BOI,0.4708413850736,0.0008729306001987736,raw_demand,0.28828337537607707,0.0007562845737448254,23137,destination
BOS,0.5793266026270854,-0.0014024160945264041,raw_demand,0.358595465411321,-0.0005604706038105922,138635,destination
BUF,0.5956973934983163,-0.0006980523168633734,raw_demand,0.3688522066424513,0.0003991260310818312,20385,destination
BUR,0.5158124818844825,0.0007430841200926075,raw_demand,0.308967903819021,0.0010300318832532906,29665,destination
BWI,0.501461121622394,-0.0012643422508177293,raw_demand,0.29767024626557437,0.0006024692447699209,90266,destination
CHS,0.5849056116205108,-0.003574844241997943,raw_demand,0.3536867674429619,0.00011329445166002872,24315,destination
CLE,0.5555580325129118,0.00021258958868330957,raw_demand,0.3371050185837541,0.0006279509757099455,39597,destination
CLT,0.5165606181907353,-0.0013946207554662582,raw_demand,0.3045624052656087,0.00023849589875346577,159104,destination
CMH,0.5534240643472732,0.00043050468655536633,raw_demand,0.340051882973918,0.000540066805192696,43628,destination
COS,0.5777173384884561,0.0016100594945882563,raw_demand,0.35806214922258905,0.0019438586978115513,13045,destination
CVG,0.5796288949796993,-0.0007101467306773745,raw_demand,0.3571657482216416,0.0003072682462257892,30871,destination
DAL,0.5227339972296364,0.0006058000722500845,raw_demand,0.311995311342174,0.0011397259116744385,65689,destination
DAY,0.6164705536260934,-0.0014732513932322888,raw_demand,0.3779897317765639,0.0008621543727271308,7586,destination
DCA,0.6633637574603551,-0.006257770744207414,raw_demand,0.40280856444194985,-0.0013302848214580831,126909,destination
DEN,0.5226956742339237,0.0005060596154047303,raw_demand,0.32561652533684904,0.0008340529871020408,242679,destination
DFW,0.6355129529909177,-0.0012838199565349262,raw_demand,0.37882731696752103,0.0005325019407984577,220823,destination
DSM,0.5870436620842948,-0.002005636756785778,raw_demand,0.3552202901683843,0.0003847922233354839,13628,destination
DTW,0.49708430609184867,0.00018352780579367067,raw_demand,0.29827230711062386,0.00046080787254421107,108627,destination
ELP,0.5311690373073237,0.0014336731930212343,raw_demand,0.32623994565889725,0.0013251585371322205,16785,destination
EWR,0.6187961556919994,-0.002451971074338255,raw_demand,0.3781551133525425,0.000423907965913628,113538,destination
FAT,0.49156581332473637,0.0007530758137195281,raw_demand,0.2996239452531335,0.0008498005461531899,13202,destination
FLL,0.562339383387996,0.001383639543164561,raw_demand,0.3465060555390349,0.0015312609037217983,81681,destination
GEG,0.49813439712427454,0.0004458994764119928,raw_demand,0.30843990338243066,0.000630238064151023,17909,destination
GRR,0.5669306153735139,-0.001247283218077433,raw_demand,0.34943939898549276,0.00039340182416292,16756,destination
GSO,0.5932811821203501,-0.0043797389331347025,raw_demand,0.3559588296017356,-0.00019828739032240472,10168,destination
GSP,0.5898119625250237,-0.002629717530884701,raw_demand,0.36053285879976305,7.609999908608778e-05,13717,destination
HNL,0.4572923083223999,0.0008053428318082756,raw_demand,0.26693952158738243,0.0004971568476505039,51167,destination
HOU,0.505053841575019,0.0010813734037661282,raw_demand,0.3052696363668855,0.0008784933176390064,50457,destination
HPN,0.6037409478934298,-0.00390273978934097,raw_demand,0.36897427956302287,-0.00022797665760493357,10331,destination
IAD,0.4815569789324104,-0.0003153545459946838,raw_demand,0.28817764023794534,0.00013676652484190255,54557,destination
IAH,0.5211136922688155,0.0007806803210006485,raw_demand,0.3125929698925901,0.0003272669190893529,107870,destination
ICT,0.5984497655941339,-0.0015524199925894822,raw_demand,0.3667912569003667,0.0006455465881384792,10762,destination
IND,0.5515409985487216,-0.0007102828797121985,raw_demand,0.33553292443130106,0.0004170971948324609,45475,destination
JAX,0.5804759365838629,-0.0003979789309150883,raw_demand,0.35633761709804646,0.0006780058359532326,27680,destination
JFK,0.5601286471222849,0.00014341929302041923,raw_demand,0.3362241187899058,0.0009231763440452623,100285,destination
KOA,0.4111952126418767,-0.000976029903005049,raw_demand,0.23412863562515893,5.6489064875347994e-05,15564,destination
LAS,0.505576080247058,0.00151178403633212,raw_demand,0.3105838505711877,0.0012369314848565405,173350,destination
LAX,0.476378389932686,0.0003206273660141812,raw_demand,0.2872149057452697,0.0004732825651451167,179186,destination
LGA,0.6201930717469768,-0.002918229557580365,raw_demand,0.37517983310228736,-0.0008089882885710664,129044,destination
LGB,0.4462162467712955,0.00045776966070626424,raw_demand,0.2672932572532059,0.0005696933734462561,16524,destination
LIH,0.4023851915088762,-0.00016262640685077434,raw_demand,0.2252087031657825,0.00012076470829805452,15453,destination
LIT,0.5829112814737705,-0.0026016194023927852,raw_demand,0.3524837898253255,0.0009020975743947446,12514,destination
MAF,0.5531038281658889,0.0010229630909885934,raw_demand,0.33638285994558903,0.0011065708220922565,9750,destination
MCI,0.5467581782444618,-0.0006513378116207447,raw_demand,0.33521746864294133,0.0005237917330881414,47193,destination
MCO,0.5423343567491227,0.0010229390607338074,raw_demand,0.33442218299670007,0.0010123116009571609,150336,destination
MDW,0.4970878033720761,-0.00010188337175026652,raw_demand,0.29796881509753226,0.00046268822089046147,71436,destination
MEM,0.5763472610795314,-0.002223892778017156,raw_demand,0.35418131187763835,0.00027670768999549233,23521,destination
MIA,0.5544177942475605,0.001540402191017809,raw_demand,0.3396980765787959,0.001211463755900699,104647,destination
MKE,0.5642055753814998,-0.0007509391301326884,raw_demand,0.34695453753031835,0.0005517391413169537,27335,destination
MSN,0.5892673424120433,-0.0022373877022204836,raw_demand,0.36422009441568776,-2.762313790372062e-06,12642,destination
MSP,0.4840686873985817,-0.0005898495181679286,raw_demand,0.29320842594941804,-3.8024540386982775e-05,91502,destination
MSY,0.5598756762658273,-0.0002369879226875593,raw_demand,0.33957812573483864,0.0005730246563772079,50463,destination
MYR,0.578553451963254,-0.0024266290990289097,raw_demand,0.3493294198665659,0.0002207922723952982,12921,destination
OAK,0.464344401787455,0.0010225919405498773,raw_demand,0.27963391120912834,0.0010786493042977963,33309,destination
OGG,0.3876462123078782,0.0002502284944825295,raw_demand,0.21523445552559134,0.00024135413691753205,24835,destination
OKC,0.5631522618815198,0.0008148655536487359,raw_demand,0.3460326205250109,0.000926616510938616,23744,destination
OMA,0.5404292784112403,0.00028964452927027207,raw_demand,0.3334445280145426,0.0007126398893223529,23837,destination
ONT,0.509899609085293,0.0007976045213539118,raw_demand,0.31357786155612555,0.0009763290358980048,25851,destination
ORD,0.5733569518235667,-0.001100893651424184,raw_demand,0.350963544210684,-7.147249013533807e-05,257904,destination
ORF,0.5966730765317249,-0.002808438183341644,raw_demand,0.3648928924234953,0.00039174783521561674,19570,destination
PBI,0.6096927497172923,0.0007780241422541412,raw_demand,0.3823441854681551,0.001272760136082074,28375,destination
PDX,0.4826439750049125,0.0002723484381499941,raw_demand,0.29208936813300845,0.0003617738578952645,58959,destination
PHL,0.5810244469511701,-0.001188818614219822,raw_demand,0.3514607069716294,-0.0002540507074260123,92543,destination
PHX,0.5041618768402601,0.00035205938257532043,raw_demand,0.3059771960251827,0.0005610529246930507,175773,destination
PIT,0.5450139743442971,0.000208436625158126,raw_demand,0.3329378807717943,0.0005661238958373227,41573,destination
PNS,0.5878221422238668,-0.0008872671444857261,raw_demand,0.35228060370474845,0.000852611191414332,13714,destination
PSP,0.4861610727326811,0.0006618345452729102,raw_demand,0.2962124254530836,0.0007346048749514722,14532,destination
PVD,0.5746618023402288,-0.0012038883616761753,raw_demand,0.35538191659408946,0.0003419647908076695,15168,destination
PWM,0.5659259081256476,-0.0017421456274454572,raw_demand,0.3435618272590409,-0.0001669781124635783,10653,destination
RDU,0.5517825608396827,-0.001021042381884163,raw_demand,0.3371259622049079,0.00040484032324300534,54761,destination
RIC,0.5827400721152054,-0.0019800705153000253,raw_demand,0.3585494049400845,0.000285742856144966,17536,destination
RNO,0.5066468130471402,0.0014393373722861869,raw_demand,0.30570786177969556,0.000904999589476374,20609,destination
ROC,0.5965949310838258,-0.0011067647497509103,raw_demand,0.3663538398040284,0.0002690547449930025,9899,destination
RSW,0.5431733263506409,0.0021954504468925107,raw_demand,0.3318006240874808,0.0014796483903972701,33874,destination
SAN,0.5641566731973622,0.0005791162740672595,raw_demand,0.351699221187066,0.0010131621767969223,92512,destination
SAT,0.5347698888352269,0.0010238201387802182,raw_demand,0.3287649525522825,0.0007737187499862186,41298,destination
SAV,0.5892459373204111,-0.0032269030385426722,raw_demand,0.35657103337527796,0.00031286732614388413,18664,destination
SDF,0.5673182529838566,-0.0016284129578516549,raw_demand,0.34117856695845933,0.00046647896461432525,22204,destination
SEA,0.5271109045549377,-5.152973918975956e-05,raw_demand,0.3222188389345498,-8.277038537107817e-05,145263,destination
SFO,0.5471133399267607,0.0010263839754233173,raw_demand,0.3428374716332736,0.001189989866179908,130406,destination
SJC,0.45994737331521857,0.0008940742880209629,raw_demand,0.2765399363925349,0.0007049639861865797,45157,destination
SJU,0.5797372358030624,0.0014588922312730457,raw_demand,0.3704622125884345,0.0008315481994036755,34294,destination
SLC,0.4381890067756816,0.00010035105926609056,raw_demand,0.26046183204029844,0.00026285196780073683,95412,destination
SMF,0.47455656755967524,0.0013713144302594515,raw_demand,0.2888172506896987,0.00089844928651589,56588,destination
SNA,0.49188300569911936,0.0004318946978721372,raw_demand,0.2931925138002565,0.0005055712902484188,42928,destination
STL,0.5020270882799823,-0.0003747041336824575,raw_demand,0.30254316339573106,0.0006831010355619616,62601,destination
SYR,0.621098915483973,-0.002690640898432073,raw_demand,0.38195653686828984,-3.96840981184976e-05,9778,destination
TPA,0.5495510669133784,0.001556574665949495,raw_demand,0.33975965586140094,0.0011749949717479446,77024,destination
TUL,0.5653826092396136,-0.0015896009706308778,raw_demand,0.3442594783737432,0.000983588310871475,18010,destination
TUS,0.5030304436832737,0.0003445350194737351,raw_demand,0.30534898572195734,0.0007479037176211234,19910,destination
TYS,0.6231614224363845,-0.002782618995644248,raw_demand,0.3859810599790318,0.0005696983038043779,11415,destination
XNA,0.5786117751795563,-0.0034950082460877274,raw_demand,0.3491930230313222,0.0003719013761020462,12069,destination
ABQ,0.5056682653245733,0.0006582456868635678,normalized_capacity,0.30841861530271164,0.0008435320538127677,24916,destination
ALB,0.5794037709040928,-0.001742633435137808,normalized_capacity,0.3591002066409828,0.0008861227902133839,11957,destination
ANC,0.5758100716686411,0.001010424421343581,normalized_capacity,0.3665723662573736,0.0007294329358804585,12607,destination
ATL,0.5057651315211504,-0.0011975880331293043,normalized_capacity,0.2965767793703047,0.00025718385768552787,266417,destination
AUS,0.5278848407174507,0.0007147638296463033,normalized_capacity,0.3272991506504115,0.0008344935288869815,82354,destination
BDL,0.551526356792353,2.568951685155696e-05,normalized_capacity,0.34037223114281673,0.0005701903011223752,22812,destination
BHM,0.56713369376597,-0.0018397090440459563,normalized_capacity,0.34280447229473615,0.00028315631906888905,16658,destination
BNA,0.5285313114775413,-0.0013378111245190283,normalized_capacity,0.3243666238185726,7.319767539665234e-05,99683,destination
BOI,0.470663897616387,0.0006954431429857522,normalized_capacity,0.2883114870680172,0.000784396265684939,23137,destination
BOS,0.5788220635916175,-0.001906955129994281,normalized_capacity,0.3585106887660135,-0.000645247249118075,138635,destination
BUF,0.5950557548904177,-0.0013396909247619382,normalized_capacity,0.36887367770469404,0.00042059709332459283,20385,destination
BUR,0.515693158482769,0.0006237607183791072,normalized_capacity,0.3087852175276047,0.0008473455918369677,29665,destination
BWI,0.5013779092349993,-0.001347554638212456,normalized_capacity,0.2974197487515063,0.00035197173070183885,90266,destination
CHS,0.5843597523080583,-0.004120703554450489,normalized_capacity,0.35344211056139746,-0.0001313624299044136,24315,destination
CLE,0.5550486726639284,-0.00029677026030006104,normalized_capacity,0.33700794072125345,0.0005308731132093181,39597,destination
CLT,0.5157786054927179,-0.002176633453483623,normalized_capacity,0.30426313667309945,-6.0772693755761775e-05,159104,destination
CMH,0.5525181865427639,-0.00047537311795398107,normalized_capacity,0.3398395000299181,0.0003276838611928068,43628,destination
COS,0.5778665946056529,0.001759315611785106,normalized_capacity,0.35818024158448425,0.002061951059706746,13045,destination
CVG,0.5791412087116264,-0.0011978329987502034,normalized_capacity,0.3572811514613296,0.0004226714859137948,30871,destination
DAL,0.5220498687172395,-7.832844014687979e-05,normalized_capacity,0.3118629426130137,0.001007357182514157,65689,destination
DAY,0.6150770823854076,-0.002866722633918073,normalized_capacity,0.37733071273284563,0.00020313532900884113,7586,destination
DCA,0.662589557024309,-0.00703197118025356,normalized_capacity,0.40275108909071666,-0.0013877601726912658,126909,destination
DEN,0.523401915830506,0.0012123012119870102,normalized_capacity,0.32592271166854336,0.0011402393187963655,242679,destination
DFW,0.6348509053897714,-0.0019458675576812245,normalized_capacity,0.3786319533712162,0.0003371383444936149,220823,destination
DSM,0.5874925178408322,-0.001556781000248364,normalized_capacity,0.35504801372810635,0.00021251578305753194,13628,destination
DTW,0.49650410186998034,-0.0003966764160746594,normalized_capacity,0.2981206135007683,0.00030911426268864783,108627,destination
ELP,0.5303997448759425,0.0006643807616401043,normalized_capacity,0.32593786383070533,0.001023076708940307,16785,destination
EWR,0.6180808428199467,-0.0031672839463909863,normalized_capacity,0.37781067466303386,7.946927640500867e-05,113538,destination
FAT,0.491775286264408,0.0009625487533911348,normalized_capacity,0.2997031753859252,0.0009290306789448977,13202,destination
FLL,0.5616195663269122,0.0006638224820807448,normalized_capacity,0.34628816770879217,0.0013133730734790627,81681,destination
GEG,0.49778143180110174,9.293415323918808e-05,normalized_capacity,0.30847769216588933,0.0006680268476096929,17909,destination
GRR,0.5656682045162209,-0.0025096940753703834,normalized_capacity,0.34899643855174384,-4.955860958599789e-05,16756,destination
GSO,0.5928133105891344,-0.004847610464350338,normalized_capacity,0.35588397697023205,-0.000273140021825935,10168,destination
GSP,0.5901231546490774,-0.0023185254068309735,normalized_capacity,0.36060556841399183,0.00014880961331487086,13717,destination
HNL,0.4573417244708906,0.0008547589802989641,normalized_capacity,0.2669358338162247,0.0004934690764927807,51167,destination
HOU,0.5043867896266973,0.0004143214554443997,normalized_capacity,0.30461490515039374,0.00022376210114727346,50457,destination
HPN,0.6037364384558335,-0.003907249226937304,normalized_capacity,0.36911852948642554,-8.372673420226073e-05,10331,destination
IAD,0.48090114984054794,-0.0009711836378571426,normalized_capacity,0.28796506026244195,-7.581345066148826e-05,54557,destination
IAH,0.5206099754274945,0.0002769634796796483,normalized_capacity,0.31234011011948165,7.44071459808926e-05,107870,destination
ICT,0.600313278326008,0.0003110927392846463,normalized_capacity,0.3669886944137352,0.0008429841015070161,10762,destination
IND,0.5509146104951611,-0.0013366709332727211,normalized_capacity,0.3353551632749781,0.0002393360385095078,45475,destination
JAX,0.5794356608625724,-0.001438254652205595,normalized_capacity,0.3559231798418948,0.00026356857980158743,27680,destination
JFK,0.560305506741472,0.0003202789122074279,normalized_capacity,0.33627574057921805,0.0009747981333574907,100285,destination
KOA,0.4119237938556524,-0.0002474486892293237,normalized_capacity,0.23421860768851227,0.00014646112822869206,15564,destination
LAS,0.5053798274079975,0.0013155311972715689,normalized_capacity,0.3103484683367066,0.001001549250375433,173350,destination
LAX,0.47585228328805945,-0.00020547927861236381,normalized_capacity,0.287043779128098,0.0003021559479733926,179186,destination
LGA,0.6202537442753345,-0.002857557029222635,normalized_capacity,0.375470098180767,-0.000518723210091443,129044,destination
LGB,0.44602699441647764,0.00026851730588839384,normalized_capacity,0.2668798114225515,0.00015624754279186526,16524,destination
LIH,0.4027667509952009,0.00021893307947390417,normalized_capacity,0.22531951629941777,0.00023157784193331143,15453,destination
LIT,0.5828504400920884,-0.002662460784074838,normalized_capacity,0.3521605016991362,0.0005788094482054307,12514,destination
MAF,0.5523772945648551,0.0002964294899547859,normalized_capacity,0.33601179298336226,0.0007355038598654828,9750,destination
MCI,0.5475290724652312,0.00011955640914862453,normalized_capacity,0.3352261567899943,0.0005324798801411013,47193,destination
MCO,0.5415175185538796,0.000206100865490777,normalized_capacity,0.3339765078986728,0.0005666365029298737,150336,destination
MDW,0.4963806297241151,-0.0008090570197112346,normalized_capacity,0.2978168594683433,0.00031073259170150136,71436,destination
MEM,0.5765133614381565,-0.0020577924193920794,normalized_capacity,0.35423533858400474,0.00033073439636188695,23521,destination
MIA,0.5527669677367338,-0.00011042431980889944,normalized_capacity,0.3392832810781523,0.0007966682552570936,104647,destination
MKE,0.563647400805109,-0.0013091137065235348,normalized_capacity,0.3467115349521697,0.00030873656316832143,27335,destination
MSN,0.5890891368646114,-0.002415593249652348,normalized_capacity,0.363983054258073,-0.00023980247140514832,12642,destination
MSP,0.48390842024774755,-0.0007501166690020988,normalized_capacity,0.2932655721822684,1.912169246337525e-05,91502,destination
MSY,0.5589519616967932,-0.0011607024917217323,normalized_capacity,0.33930144823094915,0.00029634715248771926,50463,destination
MYR,0.5787222133502992,-0.0022578677119837742,normalized_capacity,0.34898660729984854,-0.00012202029432206718,12921,destination
OAK,0.4640102213649788,0.0006884115180736949,normalized_capacity,0.27938032847652244,0.0008250665716919015,33309,destination
OGG,0.38764130819831816,0.000245324384922474,normalized_capacity,0.21517565483464218,0.0001825534459683753,24835,destination
OKC,0.5622628430862617,-7.455324160932086e-05,normalized_capacity,0.3459385035425683,0.0008324995284960113,23744,destination
OMA,0.540607296700576,0.0004676628186058851,normalized_capacity,0.33358535238309256,0.0008534642578723051,23837,destination
ONT,0.5093827612610705,0.0002807566971314568,normalized_capacity,0.31328259685474147,0.0006810643345139256,25851,destination
ORD,0.5726915241885472,-0.0017663212864437172,normalized_capacity,0.35097365423085297,-6.136246996635286e-05,257904,destination
ORF,0.5959780579513244,-0.0035034567637420855,normalized_capacity,0.3645217157278156,2.0571139535907612e-05,19570,destination
PBI,0.608924986049805,1.0260474766932148e-05,normalized_capacity,0.38246136285020893,0.0013899375181359308,28375,destination
PDX,0.4825436707526586,0.00017204418589605863,normalized_capacity,0.2921052580635969,0.0003776637884836953,58959,destination
PHL,0.5799373996874021,-0.0022758658779877816,normalized_capacity,0.35126133383683766,-0.00045342384221774834,92543,destination
PHX,0.5036337375187683,-0.00017607993891655127,normalized_capacity,0.3056626608785822,0.0002465177780925365,175773,destination
PIT,0.5439320898627101,-0.0008734478564288439,normalized_capacity,0.3326356015514024,0.0002638446754454349,41573,destination
PNS,0.5868396089109209,-0.0018698004574315696,normalized_capacity,0.35187337781673617,0.0004453853034020461,13714,destination
PSP,0.48582112596765836,0.00032188778025016296,normalized_capacity,0.2962116756310867,0.0007338550529545351,14532,destination
PVD,0.5740068954927038,-0.0018587952092011806,normalized_capacity,0.3553740809746174,0.0003341291713356287,15168,destination
PWM,0.5651331045278879,-0.002534949225205141,normalized_capacity,0.34359399576621813,-0.00013480960528633457,10653,destination
RDU,0.5509583774975118,-0.0018452257240550995,normalized_capacity,0.33684857941739477,0.00012745753572984686,54761,destination
RIC,0.5827611133545358,-0.0019590292759695815,normalized_capacity,0.3582608932790683,-2.768804871267072e-06,17536,destination
RNO,0.5064762594174472,0.0012687837425932047,normalized_capacity,0.30574955352997424,0.0009466913397550569,20609,destination
ROC,0.5953461169901726,-0.0023555788434040936,normalized_capacity,0.3660846103157062,-1.747433291954259e-07,9899,destination
RSW,0.5418546133789901,0.0008767374752417512,normalized_capacity,0.331382942000429,0.0010619663033454851,33874,destination
SAN,0.5638808348307914,0.00030327790749651307,normalized_capacity,0.351390481676908,0.0007044226666389486,92512,destination
SAT,0.534637954084759,0.0008918853883123079,normalized_capacity,0.32855501180897195,0.0005637780066756748,41298,destination
SAV,0.588603848245033,-0.0038689921139207772,normalized_capacity,0.35626034544696605,2.179397831980623e-06,18664,destination
SDF,0.5669552074527229,-0.0019914584889854092,normalized_capacity,0.3409343346242913,0.00022224663044628779,22204,destination
SEA,0.5274485996472082,0.0002861653530807917,normalized_capacity,0.3224665452929669,0.00016493597304606533,145263,destination
SFO,0.5458441429354766,-0.00024281301586082105,normalized_capacity,0.34195754007540563,0.0003100583083119335,130406,destination
SJC,0.4595011238566823,0.0004478248294846887,normalized_capacity,0.27635533486364744,0.0005203624572991394,45157,destination
SJU,0.5792942023117893,0.0010158587399999863,normalized_capacity,0.3704338974861144,0.0008032330970835777,34294,destination
SLC,0.43818449308557356,9.583736915802499e-05,normalized_capacity,0.2605477257159779,0.0003487456434801972,95412,destination
SMF,0.4742784568636421,0.0010932037342263334,normalized_capacity,0.28863714252970624,0.0007183411265234141,56588,destination
SNA,0.49140549401617034,-4.56169850768795e-05,normalized_capacity,0.2930475020719379,0.00036055956192981853,42928,destination
STL,0.500962487124654,-0.0014393052890108171,normalized_capacity,0.30229458036457574,0.00043451800440663657,62601,destination
SYR,0.620974759262313,-0.0028147971200920274,normalized_capacity,0.38206726060552804,7.103963911969657e-05,9778,destination
TPA,0.5484170490941818,0.0004225568467528529,normalized_capacity,0.33941800153078894,0.0008333406411359379,77024,destination
TUL,0.5656100575213387,-0.0013621526889057156,normalized_capacity,0.3441846841883461,0.0009087941254743437,18010,destination
TUS,0.5027009013379398,1.4992674139846507e-05,normalized_capacity,0.3052202651583964,0.0006191831540601767,19910,destination
TYS,0.6246549994147705,-0.0012890420172582129,normalized_capacity,0.386462665778416,0.001051304103188544,11415,destination
XNA,0.5790305247521652,-0.0030762586734788266,normalized_capacity,0.3490401324328624,0.00021901077764224786,12069,destination
ABQ,0.5062576940695583,0.0012476744318485888,queue_shadow,0.3086836860666284,0.0011086028177295093,24916,destination
ALB,0.5810321091123215,-0.00011429522690908911,queue_shadow,0.35922021261355036,0.0010061287627809445,11957,destination
ANC,0.5763042965480781,0.0015046493007806472,queue_shadow,0.36647072770278566,0.0006277943812925124,12607,destination
ATL,0.5070683165261428,0.0001055969718630756,queue_shadow,0.2968698585943199,0.0005502630817007526,266417,destination
AUS,0.528232715754274,0.001062638866469623,queue_shadow,0.32728985976353814,0.0008252026420136338,82354,destination
BDL,0.5515793822606361,7.871498513467579e-05,queue_shadow,0.34038044717373644,0.0005784063320420918,22812,destination
BHM,0.5679321356625642,-0.0010412671474517854,queue_shadow,0.34292727546761076,0.00040595949194349723,16658,destination
BNA,0.5294252458516446,-0.00044387675041568375,queue_shadow,0.32423954766997753,-5.3878473198432086e-05,99683,destination
BOI,0.47072594597618256,0.0007574915027813156,queue_shadow,0.2883415879613749,0.0008144971590426375,23137,destination
BOS,0.5809108205983194,0.00018180187670768788,queue_shadow,0.35965808697171814,0.0005021509565865667,138635,destination
BUF,0.595881720771456,-0.0005137250437237117,queue_shadow,0.36917847352382216,0.0007253929124527159,20385,destination
BUR,0.5163117947160181,0.0012423969516281996,queue_shadow,0.30916503895266445,0.0012271670168967352,29665,destination
BWI,0.5026330069192164,-9.245695399529019e-05,queue_shadow,0.29752177726516754,0.0004540002443630953,90266,destination
CHS,0.5881294715893599,-0.0003509842731488355,queue_shadow,0.3539809560826157,0.00040748309131383165,24315,destination
CLE,0.5559388432998129,0.0005934003755844186,queue_shadow,0.33688978104883127,0.000412713440787138,39597,destination
CLT,0.5175653828228681,-0.0003898561233334208,queue_shadow,0.30435090683332705,2.699746647183421e-05,159104,destination
CMH,0.553256141120227,0.00026258145950919243,queue_shadow,0.3398188767063466,0.0003070605376213065,43628,destination
COS,0.5795823149014193,0.0034750359075514936,queue_shadow,0.35832007954227474,0.0022017890174972354,13045,destination
CVG,0.5800418963098027,-0.00029714540057390604,queue_shadow,0.35727682630116214,0.0004183463257463327,30871,destination
DAL,0.5237961190768949,0.001667921919508597,queue_shadow,0.31244247958117993,0.0015868941506803624,65689,destination
DAY,0.616442801067186,-0.0015010039521397012,queue_shadow,0.37711018765774196,-1.738974609483135e-05,7586,destination
DCA,0.6666326173643736,-0.0029889108401889297,queue_shadow,0.40397491086426623,-0.00016393839914169428,126909,destination
DEN,0.5238208334197911,0.0016312188012721496,queue_shadow,0.32605064490116326,0.0012681725514162578,242679,destination
DFW,0.6377263617877091,0.0009295888402565122,queue_shadow,0.37940171935251216,0.0011069043257895816,220823,destination
DSM,0.5893969766884907,0.00034767784741007723,queue_shadow,0.3551466864506491,0.00031118850560030165,13628,destination
DTW,0.49721954122865397,0.0003187629425989713,queue_shadow,0.2981434437810736,0.00033194454299395604,108627,destination
ELP,0.5319625459938512,0.002227181879548734,queue_shadow,0.32668243268118374,0.001767645559418718,16785,destination
EWR,0.6198053072788041,-0.0014428194875335532,queue_shadow,0.37857204496969066,0.0008408395830618032,113538,destination
FAT,0.4917729431901181,0.000960205679101267,queue_shadow,0.29974174180936614,0.0009675971023858088,13202,destination
FLL,0.5619523551280085,0.0009966112831769625,queue_shadow,0.3461561025327683,0.001181307897455186,81681,destination
GEG,0.4981146905801298,0.0004261929322672553,queue_shadow,0.3085206934339752,0.0007110281156955667,17909,destination
GRR,0.5676146273639368,-0.0005632712276545382,queue_shadow,0.3492420663343965,0.00019606917306663751,16756,destination
GSO,0.5966653657428556,-0.0009955553106292259,queue_shadow,0.3565291713367286,0.0003720543446706359,10168,destination
GSP,0.5911656188217186,-0.0012760612341897737,queue_shadow,0.3609433119002244,0.00048655309954742654,13717,destination
HNL,0.45748756830950255,0.0010006028189109006,queue_shadow,0.26703873026755,0.0005963655278180546,51167,destination
HOU,0.5057926784315385,0.0018202102602856707,queue_shadow,0.30529266627007656,0.0009015232208300916,50457,destination
HPN,0.6038563217644176,-0.0037873659183531583,queue_shadow,0.3690153016031722,-0.0001869546174556036,10331,destination
IAD,0.4806641926735505,-0.001208140804854596,queue_shadow,0.2875020235363205,-0.0005388501767829568,54557,destination
IAH,0.5212464370721885,0.0009134251243736458,queue_shadow,0.3125174925584238,0.0002517895849230567,107870,destination
ICT,0.6009064659970172,0.0009042804102938895,queue_shadow,0.36657764129257875,0.0004319309803505478,10762,destination
IND,0.5527766508630787,0.0005253694346448734,queue_shadow,0.3356259734699986,0.0005101462335300178,45475,destination
